Бързи и яростни 7	5.0	http://www.cinexio.com/sofia/movie/21608	null	null
Изключително смислен филм!	5.0
Много хубав филм, който изгледах на един дъх, но педерастията ми дойде малко множко.	5.0
Ъхъм	5.0
Филмът е страхотен, заслужава си гледането определено!	5.0
Впечатляващ	5.0
Уникален филм! Трябва да се гледа! Невероятна актьорска игра, свалям им шапка :)	5.0
Много добър филм, каст, сценарий.. Заслужава си!	4.0
Филма е много стойностен, няма какво повече да се каже...	4.0
Много стойностен филм.Трябва да се гледа!	5.0
Съвсем не лош филм. За по-запознатите е малко патетичен, но става и парите Ви няма да са на вятъра.	4.0
Можеби най- добрият филм, който съм гледал в последните години. Брилянтна актьорска игра и перфектна режисура!	5.0
Mnogo dobyr!	5.0
Чудесен филм и актьорска игра!	5.0
Страхотен!	5.0
Прекрасен филм по малко позната история, чудесна актьорска игра. За ценители на киното!	4.5
Добър филм, но не блестящ. Напомня много на Красив Ум. На моменти сюжета доскучава, но играта на Къмбърбач компенсира.	4.0
Прекрасен филм, най-вече стойностна история, която светът трябва да знае.	5.0
Вече рядко правят такива стойностни филми :) препоръчвам!	5.0
Отдавна не бях гледал хубав филм, а този си заслужаваше!	4.5
Много силен филм.	5.0
Много добър филм!	5.0
Страхотен филм! Заслужава си!	5.0
Бенедикт Кънбърбач е роден за такива роли	5.0
Много сериозен и силен филм !	5.0
Изключително онтересна история и великолепна актьорска игра!	5.0
заслужава си.	5.0
Уникален !!!	5.0
Страхотен филм с невероятен каст, заслужава си и последната стотинка!	5.0
Страхотна история, страхотна игра, страхотно кино!	5.0
мн. добър	4.5
смислен филм! само накрая защо наблегнаха на хомосексуалността...	4.0
Най-после нещо смислено. Добър е.	4.5
много добър. по действителен случай.	4.5
Добър е! Заслужава си времето. Очаквах още малко повече, но да не забравяме, че е биографичен.	4.5
Невероятен филм... Разтърсиме наистина. Гледайте го задължително!!!!	5.0
Много добър филм и актьорска игра!	5.0
Много добър!	5.0
Добър филм!	4.0
Много добър!	5.0
Страхотен филм !!! Във филма имаше всичко нужно за да те грабне , да го изгледаш и да останеш удоволетворен .	5.0
Много хубав филм	4.0
Много як и забавен филм :)) Гледахте го няма да съжалявате :)	5.0
Хареса ми...но можеше и още.	4.5
Ebati filma....klasaa..	5.0
Да се гледа!!!	5.0
Беше удоволствие за мен да гледам един различен и стойностен филм!	5.0
Аз спах.	3.0
Страхотен филм, страхотна игра!	5.0
Много добър!	5.0
Уникален филм,уникална актьорска игра.супер интересен.заслужава си да се гледа.Поклон пред това, което е направил Алън Тюринг !	5.0
Strahoten film!	5.0
Много добър филм. Заслужава си.	5.0
Стойностен филм! Силна актьорска игра.	5.0
Изключителен! Да се гледа!	5.0
Филма е по действителен случай и е престъпление да не се гледа от любителите на исторически и биографични филми	5.0
Уникален !!!	5.0
Великолепен филм!	5.0
10 от 10, много добър филм	5.0
Nice !!!!	5.0
Страхотен филм. заслужава си абсолютно.	5.0
Хубав филм заслужава си :)	4.0
очаквано феноменален Бенедикт	4.5
Прекрасна актьорска игра, но филмът е с размита идея. Очаквах много повече, особено след положителните коментари тук.	3.0
Страхотен!	5.0
Уникален филм , заслужава си !!!	5.0
Филм с главно "Ф"!!!	5.0
Страхотен филм	5.0
Зашеметяващ !	5.0
Интересен и малко странен, но истински филм.	5.0
Изключително вдъхновяващ филм!	5.0
Определено невероятен филм	5.0
Прекрaсен филм и oтличнo aктьорство. Много добри послания зад главният сюжет.	5.0
Няма такъв филм......който да ти размърда мозъка така	5.0
Страхотен филм!! Определено си заслужава да се гледа!	5.0
Филмът е хубаво, но очаквах повече!	4.0
Добър филм, който ме разплака накрая ( не е лесно за постигане )	5.0
Страхотен филм!	5.0
Става за гледане, малко е проточен в повече	3.5
Супер филм, страхотни диалози и кастинг. Без клиширани фрази и сцени.	5.0
От "уникалните"! Просто задължителен!	5.0
Бавен, муден и скучен. Единственото е добрата игра на главния герой.	2.0
Страхотен филм!	5.0
Невроятен филм,невероятна актьорска игра на Бенедикт Къмбърбач достойна за няколко Оскара.Заслужава си да се гледа.	5.0
Много хубав филм, много добра актьорска игра, супер английски хумор и диалози.	5.0
Expected more science and less drama. Good overall.	2.0
Strahoten film!! Bazirana na strahotna kniga!	4.5
Невероятен филм! Задължително трябва да се гледа.	5.0
very nice film. Every person should watch it.	5.0
Типичен британски хумор. Страхотни разговори и игра от всички. Заслужава си!	5.0
Добър е филма, може би очаквах малко повече.	4.0
Браво!	5.0
Филма е много хубав, а Камембарч, ли как се казва ще вземе ОСКАР за главна мъжка роля!	5.0
Страхотен!	5.0
Много добър филм, определено има много смисъл в него.	5.0
Не подминавайте този филм. Много е добър и определено тази истинска история изпъква на фона на многото холивудска помия.	5.0
Много добър !	5.0
Истинско бижу !!!	5.0
Уникален. Подобен е на красив ум.P.S. Частта с криптографията е слабозастъпена и не съвсем коректно представена.	5.0
Филмът е истинска наслада за феновете на истинското кино	5.0
Много хубав филм. Невероятна актьорско присъствие и игра.	5.0
Страхотен филм! Накрая само малко приспаха играта...	4.0
Забележителен филм	5.0
Бива.	4.5
Брилянтен филм. Най-доброто нещо, което съм гледал от "Речта на краля" насам.	5.0
Страхотен филм, отлична игра на Къмбърбач. А, и музиката!	5.0
Много добър филм със страхотен диалог !	5.0
Изключително добър филм !	5.0
Много добър филм, заслужава си гледането. Малко ми напомня Красив ум с Ръсел Кроу	5.0
Много добър филм, но определено ми липсваше драмата в него. Историята предполагаше повече тръпка!	3.5
Страхотни сценарии, актьорска игра, режисура и цялостна атмосфера. Изобилие от британски хумор и една забележителна история на гений.	5.0
Уникален филм! Горещо го препоръчвам на всеки	5.0
Уникален филм!Бенедикт играе чудесно!! Препоръчвам	5.0
Жестока игра! Много ми хареса!	5.0
Incredible!!!	4.5
Страхотен!	5.0
Вълнуващ!	4.0
Филма е страхотен!	5.0
Много добър!	5.0
Добър е :-)	5.0
Страхотен!	5.0
Филма си заслужава парите.	5.0
Уникално добър филм!	5.0
Превъзходен и филм, и Бенедикт, и Кийра. Отвсякъде намирисва на Оскари.	5.0
Един от най - хубавите филми, които съм гледала! Невероятна актьорска игра; много въздействащ!	5.0
Определено си заслужява.	5.0
Жесток Къмбърбач в един недостатъчно смел филм. Все пак го препоръчвам, интересна история.	4.0
Гледах го още на филм феста, гледайте го, няма да съжелявате	5.0
Уникален! Горещо препоръчвам!	5.0
Невероятен филм!	5.0
Пътят на Юпитер	3.8	http://www.cinexio.com/sofia/movie/15656	http://www.imdb.com/title/tt1617661/	5.9
155
Ефектите ми харесаха и историята беше интересна. Добър фантастичен филм!	4.0
Поставя доста въпроси, невероятна визия, струва си да се гледа	5.0
все едно гледах как съхне боя!!	1.0
Спрете да определяте всеки филм, чието действие се развива в космоса като научна фантастика. Къде видяхте наука в целия филм.	3.0
Добре е филма. Ефектите са 6, историята малко куца. Ама за кино е супер.	4.0
еми кво да ви кажа.... по скоро не го глидайте!	3.0
невероятен, запленяващ! :)	5.0
Хубав филм, добри ефекти, малко объркващ и нестандартен но хубав.	4.0
Много красив филм, но от към сценарии е доста зле!	3.0
Много яки ефекти	5.0
За любителите на жанра е просто великолепен! Хареса ми:)	5.0
Добър филм, много ефекти, но до полвината филм не се разбира за какво точно става въпрос	3.5
Филма има ефекти, нo е доста глупав..	2.0
Добро за разпускане. Добри ефекти. Шон Бийн оцелява до края, а това не се случва често,  така че го гледайте.	4.0
Харесвам този жанр, но очаквах малко повече от този филм. Въпреки това останах удовлетворен. Оригинален сценарий.	4.0
Интересен е!	5.0
Съжалявам за изгубените 2 часа! Освен ефектите и играта на Редмейн, нищо друго не си струва!	1.0
Ефектите са впечатляващи,цялата атмосфера на филма е супер.	4.0
Според плана... хубав филм.	4.5
Очаквах да е по-зле!	3.0
Ради: Хубав филм. Става.Боби: Хареса ми света и митологията. Приятен филм. Заслужава си.	4.0
добър е !!!	5.0
Рядко тъп. Ефектите са много добри и с това се изчерпва всичко!	1.5
ужасен сценарий и добри визуални ефекти :)	1.0
Ефектна фантастика за фенове. Ако търсите смислен филм с добра актьорска игра, не е този.	4.0
mnogo slab film... ostanah silno razocharovan!	1.5
страхотни ефекти и приятен сюжет	4.5
Става	4.0
Ужасно беден сюжет, добри ефекти. Като цяло загуба на време...трудно издържах времетраенето!!!	3.0
Занимателно филмче	5.0
Много ми хареса.Уникални ефекти.Имаше от всичко по-малко.Мила Кунис е уникална за пореден път!!!	5.0
Става, май толкова мога да кажа за филма.	3.0
Определено влиза в Топ 5 най-глупави филми!!! Ужас...	1.0
Добър е и ми харесаха ефектите. Сюжет - Върху декорите от Междузв. войни играят кръстоска от Х-мен и хобит, а мястото е Кремиковци	4.5
Може би най-добрата фантастика излизала в последно време!	5.0
Изключително тъп сценарий и посредствена актьорска игра	2.0
malko mnogo mi doide lubovnite gluposti imanche ok	3.0
Много приятно филмче :)	5.0
Преживяване като при Матрицата!	5.0
Shity movie. Нема такава глупост. Пропилян ресурс от аниматори	1.0
Филмът е точно такъв,какъвто се очаква да бъде.Добре направен,непретенциозен по отношение на сюжета и акт.игра.	4.0
СТРАХОТЕН	5.0
super :)	5.0
Трябва да е по-дълбок от към сюжет.. След Матрицата и Облак Атлас очаквах нещо много силно но уви!	3.0
Ако си бяха поиграли със сюжета, щеше да е изключителен.	4.0
много интересен,хубав и с добри ефекти.Много ми допадна	5.0
Отдавна не бях гледал такъв филм.Просто уникален.	5.0
Супер филм с невероятни ефекти! За феновете на жанра-гледайте и няма да съжалявате.	5.0
Филмът е хубав, но краят беше тъп, макар и с хепиенд	3.5
Добър екшън фантастика, но далеч от нивото на Star Wars.	4.0
Страхотни ефекти.	4.0
Има какво да се види	5.0
Давам 4 само заради Мила Кунис,иначе е 3ка за мен	4.0
Филма е ефектен и визуално пищен.Главните герои са на ниво,сюжета също. 5 от мен	5.0
Много добър визуално. Интересна история. Мацката е страхотна. Искам крила. И ботуши. Да се гледа задължително на 3д.	4.0
най-накрая хубава фантастика на голям екран :) феновете на жанра ще са доволни!	5.0
Приятна космическа приказка :3	3.5
На някой са му свършили парите и е направил безумен фентъзи екшън, лежащ върху стари лаври (Матрицата)... нищо впечятляващо.	2.5
Боза пълна.	2.0
Забавиха го с 8 месеца, чакахме го и накрая се изложиха. Не беше до изпипан, очаквах повече.	4.0
Заложили са изцяло на вече доста предвидими визуални ефекти за сметка на историята и каквото и да е развитие на героите.	3.0
Визуално изящен както може да се очаква от Уашовски. Нищо неочаквано от гледна точка на сюжет, но поне с удачен избор на актьори.	3.5
Забавен космически екшън.	3.5
Изложи ли са се! Повечко дълбочина в историята и героите трябва. Ефектите са супер, но не достатъчни за добър филм.	2.5
Братята са се вихрили типично в техен стил. Хареса ми!	4.0
Не оправда очакванията.	3.5
Филмът е страхотен	5.0
Афски тъп филм.	1.0
За мен беше повече от скука.	2.0
Ужасяващо слаб и клиширан филм. Трябва да станат сестри Уашовски	0.5
Очаквах много повече. Филма е по-скоро детски.	1.5
Визуална прелест с най-яката екшън сцена и най-тъпия сценарий с най-тъпата любовна сцена. Леко разочарование.	3.5
Чудесни ефекти!	2.5
Много добри ефекти и добър сюжет	5.0
Става!	4.0
Чудесна ФАНТАСТИКА! До всички критикари - една фантастика трябва да бъде измислена и с фантастичен сюжет. Иначе няма да се казва така	5.0
Като за 3D филм има доста добри ефекти, но от към сюжет има какво още да се желае.	3.5
Класически "Уашовски" стил с хитови актьори. от една страна имаше какво още да се желае, но от друга - искам продължение :)	4.0
Страхотно визуално изживяване. Само за фенове на фантастика..	5.0
слабичък	2.0
Хареса ми	5.0
Изобщо не ми хареса този филм. Само ефекти и нищо повече. Изключително разочарована съм! Не си струва!	1.0
Готин	5.0
Слаб филм, с малко ефекти на края. Не си заслужава загуберото време.	1.0
не е нищо особено. Очаквах повече	3.0
Галактическа боза	1.0
Good story. But nothing special. Verrt good efects! bravo!	5.0
Много добър!	5.0
Уникална боза 1-2 сцени екшън и това е !!	0.5
1-2 добри идеи, превърнати в страшна боза...	2.0
Много ефекти, много нещо! Мила Кунис - много зле!	4.0
Фантастика от край до край. И красива Мила Кунис, както винаги.	5.0
Невероятно зрелищен!!!	5.0
Интересна история.	5.0
отидох с малки очаквания и се оправдаха	1.0
Много зле!	1.0
Страхотен екшън :))	5.0
Добър е! И без това има глад за фантастика.	5.0
Филмчето е типичен стил Wachowski Brothers - комикс. И тук говорим за добре направено фентъзи. Справили са се много добре!!!	5.0
Става за гледане, но най-добре в imax има много ефекти които трябва да се видят на голям екран.	5.0
Еми... Imdb 6	3.0
Много добре направен с хубава история. :)	5.0
Страхотен филм!!! Уникално дълбок замисъл!	5.0
Отличен!	5.0
Поредния шедьовър на Уашовски!!!	5.0
Много ми хареса!	5.0
Страхотен филм, заслужава си на 4D.	5.0
добри ефекти и въпреки че принципно не харесвам фентъзи,този много ми хареса !	4.0
Добри ефекти и екшън... Сценария е малко тъпичък.	3.0
супер фентъзи....	5.0
Само ефектите заслужават донякъде положителна оценка. Останалото беше голямо разочарование.	2.0
Най добре не четете коментарите. Филма си е ОК.	4.0
Жалко за трейлъра- пълна загуба на време!	1.0
Почти съм сигурна че и тоалетната чиния беше пред син екран,откъм ефекти -мн добро,откъм история-според мен има какво да се желае.	5.0
unikalni efekti!	5.0
Супер филмче!	5.0
Само на imax си заслужава, слаба история и сюжетни линии :-) Еди разбива, това е само!	3.0
Готинфилм, готини ефекти и ина доста екшън. Страхотни сцени с Чанинг Т и Мила Кунис :)	4.0
Hubav film	5.0
Добър филм с доста ефекти .	3.0
Спейс операта на годината!	4.0
доста ефекти, но не добре изпипани. За жалост, филма е доста скучен.	2.0
Става. Добри ефекти. Сюжета от време има дупки. Но все Мила и Чанинг... за всекиго по нещо :)	4.0
Bezumen film!	1.0
Нещо им става на хубавите фантастики напоследък. Повече ефекти по слаба история/игра.Като цяло си заслужава за ефектите-Уникални са!	4.0
Не лошо филме, добро за разпускане	4.0
Филмът беше екстра :) и ефектите, и идеята, и сладката леко "тийн" любовна историйка... Незнам какво не му харесват	5.0
1 за декорите... Начосът заслужава 5.	1.0
Интересна история  за вселенския империализъм ;)	5.0
Уникален!	5.0
Приятен, глуповато разтоварващ много добри ефекти.	3.5
МИЛА МИЛА !!!!	4.0
Страшни ефекти, особено на 4D. Липсва феноменален замисъл,  но е наслада за окото. Приятно изкарани 2 часа.	4.0
3 звездички само заради чанинг тейтъм ;) иначе е супер боза	3.0
Много слаб филм. Язък за хубавата идея	1.0
Давам 4 само заради ефектите!	4.0
Освен визуално, няма почти никакво съдържание.	2.5
Като човек ,който обича фантастика и фентъзи ще кажа следното..........Класическа бозица	1.0
Тази Мила.... уфф	5.0
Не е кой знае какво, но за край на седмицата е идеално стига да нямате големи очаквания:D	4.0
убийствено тъп сюжет и много слаба актьорска игра! Жалко за хубавия CGI...	1.5
Държи интереса докрай.	4.0
Зле	2.0
Ненатоварващ и визуално съвършен космически екшън...	5.0
Уникален !	5.0
Ако ви се гледа нещо красиво, но без особена интрига и напрежение - става. Ако ли не - по-добре не!	3.0
лoш сюжет  за пoдoбен филм... не става за кинo	1.0
Забавлява	5.0
Не си заслужава	0.5
mnogo zle	2.0
Ужас е!	1.0
Пълна загуба на време	2.0
Красив филм с безкрайно несъстоятелен сценарий	1.0
Голяма измишльотина...	2.0
Много зле	0.5
Kingsman: Тайните служби	4.4	http://www.cinexio.com/sofia/movie/17768	http://www.imdb.com/title/tt2802144/	8.2
168
average experience	2.0
Това е странна комедия, не е трилър, но разтоварва	1.0
Не ходете в това ТЪПАНАРСКО КИНО АРЕНА В МЛАДОСТ	1.0
Актуален филм, с изискано чувство за хумор!	5.0
Гледайте! Колин Фърт си подбира режисьорите ;) струва си.	5.0
Загубено време :(	1.0
забавен филм	5.0
Много разчупено филмче :d	5.0
Много як!!!	5.0
Страхотен екшън, добър сюжет и игра и много смях ;) Класно!	5.0
filmat e unikalno interesen. nai-dobroto, kieto sam gledal za tazi godina	5.0
Филмът е страшен!!! Заслужава си за кино !	5.0
Хареса ми! Различен и забавен! :)	4.5
"It ain't that kind of movie"	5.0
Много развличащ филм. В стила на старите Бонд филми.	5.0
Приятен филм, става за гледане.	4.0
Страхотен,забавен и свеж.	4.0
Типичен Гай Ричи - хумор, брутални сцени и неописуемо кинематографско майсторство! Гледайте го!	5.0
Як !	5.0
много див и луд филм...беше яко	5.0
Много забавен!	5.0
Супер забавен. Препоръчвам да се гледа :D	5.0
Когата Колин сритва задник.... да аз бих го купил.  Приятна изненада :)	4.0
Много добър! Неочаквана изненада :)	5.0
Страшно тъп филм!	1.0
Neveroqtno priqtno iznenadani bqhme ! Ne vodete deca obache! Super zabaven!	5.0
Мега измислен филм. Развръзката с гърменето на главите е като реклама на united colors of benetton!!!	1.0
Много свежо филмче :) Гледайте го!	5.0
Свежо филмче	4.0
супер!	5.0
много забавен и разпускащ :)	5.0
Добре запълва два часа.	3.5
много готин с екшън и ефекти и забавен с добро чувство за хумор :)	5.0
Изключително неподходящ за малки деца! И за хора, които не обичат кръв, насечени хора и насилие също!	2.0
Добър беше, хареса ми:)	4.0
супер е много забавен и брутален и на всичкото отгоре има и сюжет!	5.0
EPIC	5.0
Уникум	4.0
Доста забавно филмче. Не с лъжете по трейлъра,  филма е доста брутален и откачен. За фенове на at the worlds end,  kick ass и други	4.0
Приятен и весел филм.	3.5
Филмае супер!	5.0
Супер!	5.0
Много добър филм !!!	5.0
мен ми хареса филм че то.разтоварващо и забавно.Заслужава си да се види	5.0
Колин Фърт! Бритиш хумор! И се настани удобно:)	5.0
От филмите, които се запомнят !	5.0
Само за фенове на тънкия британски хумор. Иначе като цяло тъп филм.	3.0
супер е филмът	5.0
Много приятен и забавен.	5.0
става, накрая прекалено много фантазия	4.0
Много забавен и изпълнен с готин екшан	4.5
Страхотен филм!!! Страшно забавен;P	5.0
ужасно глупав	1.0
Екстра разтоварващо филмче. Малко е дълго, но си заслужава.	4.5
Забавен поглед върху шпионските филми. Добра актьорска игра, идеален за кино!	4.5
Много яко филмче!	5.0
Mnogo zabavno filmche	5.0
Нищо особенно, 2 часа разтегляне на локуми	2.0
Много е готин и забавен!	5.0
Супер забавен филм! Препоръчвам го на всеки, ще ви зареди с положителна енергия за цяла седмица :)	5.0
Приятен филм с малко британски хумор :)	5.0
Супер е филма и всичко си има - лафчета, екшън...пълният пакет :)	5.0
Много приятен филм. Неангажиращ и забавен.	3.5
Филмът беше страхотен. Супер забавен екшън.	5.0
Динамичен, развлекателен, забавен, класен !!! Най-добрият екшън за годината до момента :)	5.0
Супер забавен филм, перфектни бойни сцени, чудесни забавени ефекти. Финалната сцена кърти	5.0
Много забавен	5.0
на мен пък много ми хареса :)))	4.0
Става. Глупав, но забавен.	3.0
Супер беше :) Смяхме се доста!	5.0
Страхотен филм! Колин Фърт отново е блестящ! Готин сюжет, много добра актьорска игра! Заслужава си :)	5.0
Не е за хора, които очакват сериозен филм! Трилър въобще не му отива!! Трябва да добавят фантастика, комедия и дори екшън :D смях!	2.0
Шантав и смешен.	3.5
Свеж хумор, банален сюжет, абсурдни сцени на места. Подходящ е за разпускане и при  невисоки очаквания ;)	3.0
Различен, странен, не точно смешен - хареса ми!	5.0
Супер филмче! Екшън, смях и добра актьорска игра.	5.0
Луд е	5.0
Заслужава си всяка минута.	5.0
This ain't that kind of movie!	4.5
уникален!!!	5.0
Филмът се оказа страхотна изненада. Изключително забавен, със страхотен хумор много добри бойни сцени. Много приятно изживяване.	5.0
Страхотен филм с много екшън и чувство за хумор. Публиката даже накрая ръкопляска.	5.0
Доста тъп филм!!!	1.0
Много забавен и неангажиращ екшън. Заслужава си!	4.0
Забавен и ведър филм	4.5
забавен филм!	5.0
Ако целят филм беше в стила на последните 30 минути, щеше да е голям купон :)	3.5
Great fun! Colin Firth was simply amazing as always	4.5
Супер готин филм. Смислен и забавен!	5.0
УНИКАЛЕН Е !!!	5.0
Много лек и приятен филм. Гледа се на един дъх, а пък Колин Фърт к Самюел Джаксън са страхотни.	5.0
Забавен, разтоварващ, "английски". Препоръчвам.	4.0
Забавно филмче :)	4.5
Хареса ми	4.0
Невероятен!Интересна история,много смях,размазващи екшън сцени и прекрасна актьорска игра!Гледайте на IMAX!	5.0
Много добър сценарии, много добра режисура и много добър актьорски състав. Уникален филм. 5/5 #churchscene	5.0
Забавен и интересен...Не е за почитатели на Бърдмен и Юношество :)	5.0
Страхотен филм! Имаше динамика, хумор, смях и малко по различен сюжет от обичайното. Перфектен шпионски екшън!	5.0
Забавен, но често и рязко се сменя тона. Гледах го на 4DX и съм доволен.	4.0
Много смешен, итересен и приятен за гледане!!!	5.0
Filma e tragediq!!!	0.0
Пълна тъпотия	0.5
Доста забавен, неангажиращ и развлекателен филм.  Заслужава си гледането.	4.5
Имаше само една сцена, която беше не на място, като изключим нея беше добър. Хареса ми	5.0
superrrr	5.0
Zslujava si !!!!	5.0
Unikaleeen preporuchvam !!!!!!	5.0
Много приятна изненада се оказа	5.0
Уникален!!	5.0
забавен филм	4.5
super	5.0
Отдавна не бях гледал толкова интересен и забавен филм(А всъщност от години почти не съм изпускал кино филм)	5.0
Супер е!	5.0
Най-свежият филм за тази година!	5.0
Супер филм	5.0
Mnogo dobur film	5.0
Страхотен филм!	5.0
Love the suits! :)	4.0
Смазващо як!!!	5.0
Mnogo dobyr!	5.0
Страхотен.	5.0
Много добър! Невероятно забавен! Струва си!	5.0
Много е добър. Съдържа може би най-добрата екшън сцена, която някога съм гледал!	4.5
много готино филмче :)	5.0
Доста забавен и приятен филм.	4.5
Филмът си заслужава. Препоръчвам го на всички.	5.0
Мега як филм	5.0
Много свеж.. Друго тесто са британските актьори.	5.0
Супер Як!	5.0
Учудващо приятен филм.Очаквах по - юношески  "soft" филм.	4.0
Много як филм направо ме разби	5.0
Най-добрия филм ,който съм гледал!	5.0
Доста забавен	5.0
A Must See. Малко стил Тарантино :)	5.0
за вкъщи става	1.0
super qk i zabaven	5.0
Много готино и свежо филмче! Определено си заслужава времето :)	5.0
хубав, интересен и забавен английски хумор , заслужава си	5.0
Филмът е ок, не се усеща как минава. Има добър екшън и е забавен.	4.0
Страхотен филм!	5.0
Страхотен!	5.0
Excellent!	5.0
Като цяло е шашава работа, но сцената в църквата кърти	4.0
Изненадващо добър.	5.0
Супер е!	5.0
Забавен филм. Тънък английски хумор и малко повече насилие.	4.0
Става за 2 часа разтуха.	5.0
Става за разтоварване :)	4.5
супер е	5.0
Не лош детски филм	4.0
mnogoo dobro filmche !!	5.0
Филмът е загуба на време и пари! Не можах да го догледам.	0.0
Сцената в църквата беше уникална.	5.0
Уникален!!!	5.0
айляшко бибрутално мятане по лентатааа... Отличен(6)	5.0
От Guardians не се бях забавлявал така на филм!	5.0
Забавен	4.0
В кръвта ми е !	5.0
Не може да има толкова глупав филм!!!	1.0
Zaslujava si!	5.0
Толкова много глупости на едно място не бях гледала!	1.0
Много забавен филм.Готин актьорски състав! Свеж хумор! Идеален за разпускане!	5.0
Най-готинят филм ,който е излизал наскоро ,има си всичко !!!	5.0
много готино филмче, въобще не усетих кога минаха два часа	5.0
забавно, кърваво, стилно, налудничево...	5.0
отново силна режисура на Вон! стилно и откачено едновременно	5.0
Много забавен и разпускащ!	5.0
Супер	5.0
Петдесет нюанса сиво	3.5	http://www.cinexio.com/sofia/movie/20128	http://www.imdb.com/title/tt2322441/	4.2
191
Страхотен филм!Не е порнография!!!Мисля,че на всяка дама ще й допадне!	5.0
Слаб филм	2.0
Доста различен от книгата (слава богу!). На мен ми хареса	4.5
Много зле.  :(	1.0
Единственото хубаво на филма е саундтракът.	1.0
Филма не ми хареса! Много слаба актьорска игра, точно 4 действия във филма за 2 часа.	0.5
Гледах го 2 пъти :) Филмът е добър, актьорската игра също, но книгата е много по-добра!	5.0
palen tashak	0.5
Боза! Не гледайте , толкова тъп филм не съм гледала до сега .	0.5
Хубав филм, но не всеки ще го разбере! А тези които го разберат ще го оценят :)	5.0
